ppn	spkr	id	var	dur	f	pool	list	def	s	o1	o2	o3	o4	cor	r	rt	i
JBRRX	7	4	2	710	4_7_2.wav	3	1	20	f	20	77	102	87	1	1	1191	135
JBRRX	8	2	3	637	2_8_3.wav	1	2	6	f	6	102	53	149	1	1	1118	136
JBRRX	18	6	3	622	6_18_3.wav	1	2	7	f	46	44	110	7	1	4	2250	137
JBRRX	52	2	1	592	2_52_1.wav	1	3	41	f	134	41	1	32	1	2	4124	138
JBRRX	37	4	1	920	4_37_1.wav	3	1	22	f	22	19	86	28	0	1	1067	139
JBRRX	3	6	1	441	6_3_1.wav	1	3	41	f	41	119	73	43	1	1	1766	140
JBRRX	11	12	3	788	12_11_3.wav	3	3	41	m	142	41	174	145	0	2	2372	141
JBRRX	48	7	3	820	7_48_3.wav	3	1	2	m	116	9	2	8	1	3	1561	142
JBRRX	3	1	3	550	1_3_3.wav	2	3	41	f	41	128	79	155	0	1	1361	143
JBRRX	35	11	1	568	11_35_1.wav	1	2	17	m	158	42	33	17	0	3	2406	144
JBRRX	20	1	4	980	1_20_4.wav	2	1	11	f	11	76	166	4	1	1	1333	145
JBRRX	26	6	1	738	6_26_1.wav	1	1	40	f	67	81	40	161	1	3	2116	146
JBRRX	24	2	3	668	2_24_3.wav	1	1	33	f	167	138	33	82	0	3	1497	147
JBRRX	18	5	3	703	5_18_3.wav	2	2	7	f	7	170	79	118	1	1	1035	148
JBRRX	42	5	1	680	5_42_1.wav	2	1	38	f	38	175	82	73	1	1	962	149
JBRRX	15	7	1	920	7_15_1.wav	3	2	5	m	168	5	126	40	1	2	3695	150
JBRRX	21	6	2	622	6_21_2.wav	1	3	41	f	155	100	144	41	0	4	3192	151
JBRRX	58	1	1	500	1_58_1.wav	2	1	8	f	22	8	48	103	0	1	1747	152
JBRRX	23	3	2	845	3_23_2.wav	3	3	41	f	41	180	82	122	0	1	2462	153
JBRRX	1	9	1	644	9_1_1.wav	2	3	41	m	41	178	167	146	1	1	1915	154
JBRRX	32	2	1	581	2_32_1.wav	1	3	41	f	41	68	18	135	1	1	2342	155
JBRRX	4	2	1	586	2_4_1.wav	1	2	32	f	32	49	139	89	1	1	1231	156
JBRRX	6	9	2	617	9_6_2.wav	2	2	4	m	4	179	42	9	1	1	1493	157
JBRRX	56	10	2	535	10_56_2.wav	1	2	3	m	3	112	153	74	1	1	1708	158
JBRRX	10	10	3	573	10_10_3.wav	1	1	21	m	20	53	73	21	1	4	2393	159
JBRRX	41	4	1	720	4_41_1.wav	3	3	41	f	41	66	108	75	1	1	3417	160
JBRRX	26	5	1	821	5_26_1.wav	2	1	40	f	80	40	145	174	1	2	1206	161
JBRRX	35	7	2	835	7_35_2.wav	3	2	17	m	24	114	17	76	1	3	2170	162
JBRRX	25	9	2	562	9_25_2.wav	2	2	35	m	35	26	137	155	1	1	1160	163
JBRRX	9	4	3	720	4_9_3.wav	3	2	37	f	145	93	33	37	1	4	2901	164
JBRRX	26	3	2	900	3_26_2.wav	3	1	40	f	40	41	114	119	0	1	1729	165
JBRRX	14	11	2	553	11_14_2.wav	1	3	41	m	111	67	59	41	0	4	2740	166
JBRRX	44	6	3	586	6_44_3.wav	1	3	41	f	19	41	121	162	0	2	3473	167
JBRRX	21	1	1	710	1_21_1.wav	2	3	41	f	113	75	41	139	1	3	2979	168
JBRRX	34	10	1	684	10_34_1.wav	1	3	41	m	61	141	41	24	1	3	2607	169
JBRRX	27	10	2	660	10_27_2.wav	1	3	41	m	104	96	168	41	1	4	2636	170
JBRRX	44	3	1	715	3_44_1.wav	3	3	41	f	153	131	41	96	1	3	2653	171
JBRRX	5	1	2	910	1_5_2.wav	2	2	25	f	25	164	44	22	1	1	2052	172
JBRRX	40	11	3	500	11_40_3.wav	1	1	34	m	34	163	80	78	0	1	1867	173
JBRRX	2	10	2	720	10_2_2.wav	1	2	26	m	69	177	26	109	1	3	2500	174
JBRRX	57	10	3	561	10_57_3.wav	1	2	10	m	129	146	10	127	1	3	3345	175
JBRRX	23	6	2	449	6_23_2.wav	1	3	41	f	127	41	79	61	1	2	1971	176
JBRRX	60	5	1	625	5_60_1.wav	2	2	28	f	28	93	66	42	1	1	1239	177
JBRRX	2	12	3	746	12_2_3.wav	3	2	26	m	67	26	171	138	0	2	1520	178
JBRRX	13	6	3	491	6_13_3.wav	1	2	30	f	47	30	78	101	1	2	1806	179
JBRRX	1	4	3	770	4_1_3.wav	3	3	41	f	44	154	41	127	1	3	2999	180
NAUTO	20	11	1	661	11_20_1.wav	1	1	11	m	47	68	126	11	1	4	2701	1
NAUTO	34	5	1	780	5_34_1.wav	2	3	41	f	68	166	41	67	1	3	2276	2
NAUTO	29	12	1	579	12_29_1.wav	3	1	13	m	140	13	49	56	1	2	1768	3
NAUTO	42	3	3	775	3_42_3.wav	3	1	38	f	38	116	65	49	1	1	1251	4
NAUTO	49	3	1	475	3_49_1.wav	3	3	41	f	106	105	114	41	1	4	2416	5
NAUTO	30	4	3	590	4_30_3.wav	3	1	18	f	50	126	80	18	1	4	2298	6
NAUTO	48	1	1	695	1_48_1.wav	2	1	2	f	101	2	103	100	1	2	1056	7
NAUTO	45	5	1	720	5_45_1.wav	2	2	15	f	154	15	87	114	1	2	1725	8
NAUTO	30	2	3	419	2_30_3.wav	1	1	18	f	97	58	26	18	1	4	2047	9
NAUTO	24	4	2	935	4_24_2.wav	3	1	33	f	33	44	178	107	0	1	1156	10
NAUTO	53	5	1	710	5_53_1.wav	2	2	12	f	54	147	12	63	1	3	1696	11
NAUTO	33	3	2	845	3_33_2.wav	3	1	16	f	53	16	81	90	1	2	3464	12
NAUTO	50	6	1	548	6_50_1.wav	1	1	31	f	30	14	90	31	1	4	2011	13
NAUTO	31	11	2	689	11_31_2.wav	1	3	41	m	166	41	123	55	0	2	2228	14
NAUTO	30	9	2	373	9_30_2.wav	2	1	18	m	150	78	48	18	0	4	2240	15
NAUTO	12	10	1	517	10_12_1.wav	1	1	1	m	108	166	109	1	1	4	1806	16
NAUTO	52	4	3	885	4_52_3.wav	3	3	41	f	41	46	113	14	0	1	1423	17
NAUTO	4	4	3	705	4_4_3.wav	3	2	32	f	32	83	9	91	1	1	1030	18
NAUTO	27	1	2	710	1_27_2.wav	2	3	41	f	109	107	52	41	1	4	2411	19
NAUTO	8	9	4	667	9_8_4.wav	2	2	6	m	6	25	111	117	1	1	1291	20
NAUTO	36	7	1	725	7_36_1.wav	3	1	23	m	105	23	72	174	1	2	1891	21
NAUTO	19	3	1	837	3_19_1.wav	3	2	29	f	29	39	40	119	0	1	1219	22
NAUTO	50	5	3	710	5_50_3.wav	2	1	31	f	45	43	70	31	1	4	1519	23
NAUTO	9	5	1	725	5_9_1.wav	2	2	37	f	37	52	68	154	1	1	1509	24
NAUTO	54	7	2	735	7_54_2.wav	3	2	19	m	126	19	28	32	1	2	3018	25
NAUTO	56	9	3	519	9_56_3.wav	2	2	3	m	3	78	119	98	1	1	3209	26
NAUTO	5	10	2	577	10_5_2.wav	1	2	25	m	126	25	141	106	1	2	1864	27
NAUTO	29	1	4	690	1_29_4.wav	2	1	13	f	13	162	64	173	1	1	2344	28
NAUTO	11	10	2	568	10_11_2.wav	1	3	41	m	78	41	14	118	1	2	2225	29
NAUTO	7	2	3	793	2_7_3.wav	1	1	20	f	83	122	36	20	0	4	1305	30
NAUTO	32	4	3	690	4_32_3.wav	3	3	41	f	77	95	41	57	1	3	3476	31
NAUTO	37	9	1	624	9_37_1.wav	2	1	22	m	22	136	42	78	1	1	3377	32
NAUTO	35	1	3	720	1_35_3.wav	2	2	17	f	179	17	133	24	1	2	3865	33
NAUTO	40	7	3	725	7_40_3.wav	3	1	34	m	12	34	6	53	1	2	1714	34
NAUTO	55	11	3	437	11_55_3.wav	1	3	41	m	52	118	41	64	1	3	3944	35
NAUTO	44	1	4	675	1_44_4.wav	2	3	41	f	41	63	119	155	1	1	4651	36
NAUTO	37	2	1	613	2_37_1.wav	1	1	22	f	141	22	84	32	1	2	1751	37
NAUTO	7	1	4	685	1_7_4.wav	2	1	20	f	20	54	75	146	1	1	2494	38
NAUTO	13	3	2	595	3_13_2.wav	3	2	30	f	66	115	122	30	1	4	2715	39
NAUTO	4	9	3	527	9_4_3.wav	2	2	32	m	144	32	92	136	1	2	1369	40
NAUTO	48	11	1	550	11_48_1.wav	1	1	2	m	171	14	68	2	1	4	2180	41
NAUTO	46	10	3	452	10_46_3.wav	1	1	24	m	87	24	157	51	1	2	1824	42
NAUTO	24	1	3	725	1_24_3.wav	2	1	33	f	70	33	171	50	1	2	1173	43
NAUTO	54	11	2	500	11_54_2.wav	1	2	19	m	19	157	43	20	0	1	1133	44
NAUTO	28	7	3	680	7_28_3.wav	3	3	41	m	172	136	122	41	1	4	2009	45
NAUTO	41	2	2	563	2_41_2.wav	1	3	41	f	39	96	41	120	0	1	5624	46
NAUTO	29	10	3	765	10_29_3.wav	1	1	13	m	85	13	151	63	0	2	1534	47
NAUTO	55	7	1	660	7_55_1.wav	3	3	41	m	130	102	41	30	0	3	2092	48
NAUTO	57	1	1	625	1_57_1.wav	2	2	10	f	10	77	46	36	1	1	1810	49
NAUTO	52	5	3	720	5_52_3.wav	2	3	41	f	41	2	178	169	1	1	2378	50
NAUTO	23	9	4	527	9_23_4.wav	2	3	41	m	146	114	41	52	0	3	2489	51
NAUTO	16	5	2	685	5_16_2.wav	2	3	41	f	94	117	41	167	1	3	2370	52
NAUTO	47	3	3	790	3_47_3.wav	3	2	9	f	9	84	55	143	1	1	1337	53
NAUTO	18	3	3	717	3_18_3.wav	3	2	7	f	154	145	7	111	1	3	1675	54
NAUTO	15	11	1	583	11_15_1.wav	1	2	5	m	120	84	66	5	1	4	2652	55
NAUTO	51	5	2	940	5_51_2.wav	2	3	41	f	61	41	135	92	1	2	1775	56
NAUTO	43	6	3	500	6_43_3.wav	1	1	27	f	27	125	62	178	1	1	3244	57
NAUTO	9	2	2	631	2_9_2.wav	1	2	37	f	179	37	117	164	0	2	3048	58
NAUTO	41	5	1	940	5_41_1.wav	2	3	41	f	124	41	63	149	1	2	3404	59
NAUTO	17	1	3	660	1_17_3.wav	2	1	39	f	108	171	112	39	1	4	1845	60
NAUTO	51	12	3	649	12_51_3.wav	3	3	41	m	41	44	135	10	1	1	1399	61
NAUTO	1	2	1	568	2_1_1.wav	1	3	41	f	146	41	46	162	1	2	3013	62
NAUTO	10	9	4	500	9_10_4.wav	2	1	21	m	21	148	24	169	0	1	1727	63
NAUTO	14	1	2	670	1_14_2.wav	2	3	41	f	100	156	165	41	0	4	4532	64
NAUTO	50	3	1	740	3_50_1.wav	3	1	31	f	31	99	84	68	1	1	1619	65
NAUTO	46	1	1	660	1_46_1.wav	2	1	24	f	15	24	82	44	1	2	1818	66
NAUTO	45	10	2	499	10_45_2.wav	1	2	15	m	92	163	174	15	1	4	2154	67
NAUTO	28	11	2	609	11_28_2.wav	1	3	41	m	72	102	68	41	0	4	2523	68
NAUTO	3	3	2	550	3_3_2.wav	3	3	41	f	75	176	41	60	1	3	2056	69
NAUTO	31	5	2	830	5_31_2.wav	2	3	41	f	162	46	41	12	1	3	2152	70
NAUTO	16	2	3	585	2_16_3.wav	1	3	41	f	41	1	86	122	1	1	2112	71
NAUTO	36	1	3	680	1_36_3.wav	2	1	23	f	23	107	56	161	1	1	1235	72
NAUTO	12	12	1	586	12_12_1.wav	3	1	1	m	1	90	86	116	1	1	1857	73
NAUTO	19	5	1	790	5_19_1.wav	2	2	29	f	68	160	84	29	1	4	1336	74
NAUTO	19	6	1	693	6_19_1.wav	1	2	29	f	29	24	134	26	1	1	2027	75
NAUTO	17	10	2	693	10_17_2.wav	1	1	39	m	66	32	33	39	0	2	1899	76
NAUTO	25	4	2	910	4_25_2.wav	3	2	35	f	126	35	115	179	1	2	1537	77
NAUTO	11	9	2	622	9_11_2.wav	2	3	41	m	105	41	101	163	1	2	2021	78
NAUTO	36	11	2	511	11_36_2.wav	1	1	23	m	136	165	4	23	1	4	2046	79
NAUTO	8	4	1	1100	4_8_1.wav	3	2	6	f	6	178	106	13	1	1	940	80
NAUTO	57	12	3	554	12_57_3.wav	3	2	10	m	7	171	167	10	1	4	1203	81
NAUTO	49	9	4	500	9_49_4.wav	2	3	41	m	93	8	41	48	1	3	3075	82
NAUTO	47	1	3	665	1_47_3.wav	2	2	9	f	89	93	38	9	1	4	1219	83
NAUTO	38	7	1	622	7_38_1.wav	3	3	41	m	41	91	44	47	1	1	2548	84
NAUTO	40	9	2	500	9_40_2.wav	2	1	34	m	63	74	130	34	0	4	1427	85
NAUTO	54	1	4	700	1_54_4.wav	2	2	19	f	99	69	115	19	1	4	1833	86
NAUTO	60	6	1	433	6_60_1.wav	1	2	28	f	28	175	60	105	1	1	1249	87
NAUTO	33	6	2	493	6_33_2.wav	1	1	16	f	85	3	110	16	1	4	1191	88
NAUTO	45	12	2	589	12_45_2.wav	3	2	15	m	127	15	155	26	1	2	3219	89
NAUTO	5	12	1	745	12_5_1.wav	3	2	25	m	178	167	25	117	1	3	1235	90
NAUTO	31	7	1	780	7_31_1.wav	3	3	41	m	107	41	167	180	1	2	1894	91
NAUTO	15	9	4	606	9_15_4.wav	2	2	5	m	56	147	98	5	1	4	2128	92
NAUTO	58	7	1	635	7_58_1.wav	3	1	8	m	171	8	170	59	1	1	2121	93
NAUTO	53	7	1	550	7_53_1.wav	3	2	12	m	93	13	85	12	0	2	1231	94
NAUTO	39	4	2	715	4_39_2.wav	3	1	36	f	36	128	129	163	0	1	1092	95
NAUTO	59	7	2	820	7_59_2.wav	3	2	14	m	171	14	159	79	1	2	2093	96
NAUTO	53	11	1	597	11_53_1.wav	1	2	12	m	2	57	12	11	0	3	1471	97
NAUTO	14	7	1	700	7_14_1.wav	3	3	41	m	41	2	58	138	0	2	2913	98
NAUTO	43	9	3	500	9_43_3.wav	2	1	27	m	27	126	33	158	1	1	1941	99
NAUTO	25	2	2	632	2_25_2.wav	1	2	35	f	129	122	35	70	1	3	1274	100
NAUTO	38	11	2	656	11_38_2.wav	1	3	41	m	102	50	32	41	1	4	1773	101
NAUTO	59	1	1	710	1_59_1.wav	2	2	14	f	14	5	26	94	0	1	1848	102
NAUTO	60	3	1	540	3_60_1.wav	3	2	28	f	28	9	50	38	1	1	1200	103
NAUTO	39	2	3	580	2_39_3.wav	1	1	36	f	36	52	9	114	1	1	978	104
NAUTO	32	5	1	725	5_32_1.wav	2	3	41	f	41	17	126	144	1	1	1649	105
NAUTO	12	1	2	560	1_12_2.wav	2	1	1	f	1	71	85	109	1	1	1691	106
NAUTO	27	12	1	600	12_27_1.wav	3	3	41	m	139	41	114	30	1	2	2718	107
NAUTO	22	10	1	720	10_22_1.wav	1	3	41	m	41	75	82	150	1	1	2181	108
NAUTO	33	9	1	500	9_33_1.wav	2	1	16	m	16	67	148	107	1	1	1264	109
NAUTO	46	12	1	629	12_46_1.wav	3	1	24	m	24	64	33	14	1	1	1384	110
NAUTO	28	5	1	750	5_28_1.wav	2	3	41	f	132	143	81	41	1	4	1637	111
NAUTO	22	12	2	665	12_22_2.wav	3	3	41	m	138	173	85	41	0	4	2680	112
NAUTO	2	9	1	543	9_2_1.wav	2	2	26	m	159	26	166	72	1	2	1437	113
NAUTO	38	9	1	657	9_38_1.wav	2	3	41	m	41	127	88	82	1	1	1923	114
NAUTO	6	2	1	839	2_6_1.wav	1	2	4	f	4	46	135	176	0	1	1203	115
NAUTO	22	5	3	725	5_22_3.wav	2	3	41	f	77	93	170	41	1	4	2213	116
NAUTO	51	10	1	810	10_51_1.wav	1	3	41	m	101	41	109	108	1	2	4195	117
NAUTO	17	12	2	660	12_17_2.wav	3	1	39	m	8	39	36	158	1	2	2441	118
NAUTO	21	3	2	780	3_21_2.wav	3	3	41	f	41	113	175	26	1	1	2498	119
NAUTO	42	6	3	619	6_42_3.wav	1	1	38	f	107	157	38	72	1	3	2010	120
NAUTO	47	6	1	573	6_47_1.wav	1	2	9	f	138	9	131	25	1	2	2646	121
NAUTO	16	4	1	800	4_16_1.wav	3	3	41	f	129	25	41	95	1	3	2419	122
NAUTO	34	12	1	1085	12_34_1.wav	3	3	41	m	58	7	142	41	1	4	1789	123
NAUTO	20	7	2	840	7_20_2.wav	3	1	11	m	13	11	18	119	0	2	1603	124
NAUTO	55	5	2	670	5_55_2.wav	2	3	41	f	41	130	6	175	0	3	1630	125
NAUTO	6	4	3	795	4_6_3.wav	3	2	4	f	4	13	128	58	1	1	3313	126
NAUTO	59	11	1	544	11_59_1.wav	1	2	14	m	14	124	123	60	1	1	1170	127
NAUTO	58	11	2	550	11_58_2.wav	1	1	8	m	80	8	148	92	1	3	4340	128
NAUTO	56	12	1	585	12_56_1.wav	3	2	3	m	141	99	57	3	1	4	2757	129
NAUTO	39	5	2	812	5_39_2.wav	2	1	36	f	71	36	51	143	0	2	1460	130
NAUTO	43	3	3	715	3_43_3.wav	3	1	27	f	140	49	27	141	1	3	1712	131
NAUTO	49	6	2	542	6_49_2.wav	1	3	41	f	142	51	54	41	1	4	3013	132
NAUTO	13	5	4	860	5_13_4.wav	2	2	30	f	30	172	107	72	1	1	1291	133
NAUTO	10	12	2	567	12_10_2.wav	3	1	21	m	106	58	21	157	1	3	2734	134
NAUTO	7	4	2	710	4_7_2.wav	3	1	20	f	20	77	102	87	1	1	1163	135
NAUTO	8	2	3	637	2_8_3.wav	1	2	6	f	6	102	53	149	1	1	1112	136
NAUTO	18	6	3	622	6_18_3.wav	1	2	7	f	46	44	110	7	1	4	2230	137
NAUTO	52	2	1	592	2_52_1.wav	1	3	41	f	134	41	1	32	1	2	4113	138
NAUTO	37	4	1	920	4_37_1.wav	3	1	22	f	22	19	86	28	0	1	1060	139
NAUTO	3	6	1	441	6_3_1.wav	1	3	41	f	41	119	73	43	1	1	1762	140
NAUTO	11	12	3	788	12_11_3.wav	3	3	41	m	142	41	174	145	0	2	2347	141
NAUTO	48	7	3	820	7_48_3.wav	3	1	2	m	116	9	2	8	1	3	1541	142
NAUTO	3	1	3	550	1_3_3.wav	2	3	41	f	41	128	79	155	0	1	1333	143
NAUTO	35	11	1	568	11_35_1.wav	1	2	17	m	158	42	33	17	0	3	2385	144
NAUTO	20	1	4	980	1_20_4.wav	2	1	11	f	11	76	166	4	1	1	1331	145
NAUTO	26	6	1	738	6_26_1.wav	1	1	40	f	67	81	40	161	1	3	2087	146
NAUTO	24	2	3	668	2_24_3.wav	1	1	33	f	167	138	33	82	0	3	1497	147
NAUTO	18	5	3	703	5_18_3.wav	2	2	7	f	7	170	79	118	1	1	1030	148
NAUTO	42	5	1	680	5_42_1.wav	2	1	38	f	38	175	82	73	1	1	935	149
NAUTO	15	7	1	920	7_15_1.wav	3	2	5	m	168	5	126	40	1	2	3666	150
NAUTO	21	6	2	622	6_21_2.wav	1	3	41	f	155	100	144	41	0	4	3171	151
NAUTO	58	1	1	500	1_58_1.wav	2	1	8	f	22	8	48	103	0	1	1745	152
NAUTO	23	3	2	845	3_23_2.wav	3	3	41	f	41	180	82	122	0	1	2433	153
NAUTO	1	9	1	644	9_1_1.wav	2	3	41	m	41	178	167	146	1	1	1890	154
NAUTO	32	2	1	581	2_32_1.wav	1	3	41	f	41	68	18	135	1	1	2330	155
NAUTO	4	2	1	586	2_4_1.wav	1	2	32	f	32	49	139	89	1	1	1201	156
NAUTO	6	9	2	617	9_6_2.wav	2	2	4	m	4	179	42	9	1	1	1489	157
NAUTO	56	10	2	535	10_56_2.wav	1	2	3	m	3	112	153	74	1	1	1696	158
NAUTO	10	10	3	573	10_10_3.wav	1	1	21	m	20	53	73	21	1	4	2369	159
NAUTO	41	4	1	720	4_41_1.wav	3	3	41	f	41	66	108	75	1	1	3414	160
NAUTO	26	5	1	821	5_26_1.wav	2	1	40	f	80	40	145	174	1	2	1196	161
NAUTO	35	7	2	835	7_35_2.wav	3	2	17	m	24	114	17	76	1	3	2160	162
NAUTO	25	9	2	562	9_25_2.wav	2	2	35	m	35	26	137	155	1	1	1135	163
NAUTO	9	4	3	720	4_9_3.wav	3	2	37	f	145	93	33	37	1	4	2899	164
NAUTO	26	3	2	900	3_26_2.wav	3	1	40	f	40	41	114	119	0	1	1712	165
NAUTO	14	11	2	553	11_14_2.wav	1	3	41	m	111	67	59	41	0	4	2727	166
NAUTO	44	6	3	586	6_44_3.wav	1	3	41	f	19	41	121	162	0	2	3448	167
NAUTO	21	1	1	710	1_21_1.wav	2	3	41	f	113	75	41	139	1	3	2957	168
NAUTO	34	10	1	684	10_34_1.wav	1	3	41	m	61	141	41	24	1	3	2592	169
NAUTO	27	10	2	660	10_27_2.wav	1	3	41	m	104	96	168	41	1	4	2616	170
NAUTO	44	3	1	715	3_44_1.wav	3	3	41	f	153	131	41	96	1	3	2627	171
NAUTO	5	1	2	910	1_5_2.wav	2	2	25	f	25	164	44	22	1	1	2026	172
NAUTO	40	11	3	500	11_40_3.wav	1	1	34	m	34	163	80	78	0	1	1855	173
NAUTO	2	10	2	720	10_2_2.wav	1	2	26	m	69	177	26	109	1	3	2500	174
NAUTO	57	10	3	561	10_57_3.wav	1	2	10	m	129	146	10	127	1	3	3327	175
NAUTO	23	6	2	449	6_23_2.wav	1	3	41	f	127	41	79	61	1	2	1956	176
NAUTO	60	5	1	625	5_60_1.wav	2	2	28	f	28	93	66	42	1	1	1215	177
NAUTO	2	12	3	746	12_2_3.wav	3	2	26	m	67	26	171	138	0	2	1511	178
NAUTO	13	6	3	491	6_13_3.wav	1	2	30	f	47	30	78	101	1	2	1783	179
NAUTO	1	4	3	770	4_1_3.wav	3	3	41	f	44	154	41	127	1	3	2991	180
YBYGB	20	11	1	661	11_20_1.wav	1	1	11	m	47	68	126	11	1	4	2523	1
YBYGB	34	5	1	780	5_34_1.wav	2	3	41	f	68	166	41	67	1	3	2093	2
YBYGB	29	12	1	579	12_29_1.wav	3	1	13	m	140	13	49	56	1	2	1592	3
YBYGB	42	3	3	775	3_42_3.wav	3	1	38	f	38	116	65	49	1	1	1043	4
YBYGB	49	3	1	475	3_49_1.wav	3	3	41	f	106	105	114	41	1	4	2263	5
YBYGB	30	4	3	590	4_30_3.wav	3	1	18	f	50	126	80	18	1	4	2098	6
YBYGB	48	1	1	695	1_48_1.wav	2	1	2	f	101	2	103	100	1	2	860	7
YBYGB	45	5	1	720	5_45_1.wav	2	2	15	f	154	15	87	114	1	2	1528	8
YBYGB	30	2	3	419	2_30_3.wav	1	1	18	f	97	58	26	18	1	4	1828	9
YBYGB	24	4	2	935	4_24_2.wav	3	1	33	f	33	44	178	107	1	1	964	10
YBYGB	53	5	1	710	5_53_1.wav	2	2	12	f	54	147	12	63	1	3	1497	11
YBYGB	33	3	2	845	3_33_2.wav	3	1	16	f	53	16	81	90	1	2	3309	12
YBYGB	50	6	1	548	6_50_1.wav	1	1	31	f	30	14	90	31	1	4	1776	13
YBYGB	31	11	2	689	11_31_2.wav	1	3	41	m	166	41	123	55	0	2	1983	14
YBYGB	30	9	2	373	9_30_2.wav	2	1	18	m	150	78	48	18	0	4	2054	15
YBYGB	12	10	1	517	10_12_1.wav	1	1	1	m	108	166	109	1	1	4	1621	16
YBYGB	52	4	3	885	4_52_3.wav	3	3	41	f	41	46	113	14	1	1	1276	17
YBYGB	4	4	3	705	4_4_3.wav	3	2	32	f	32	83	9	91	1	1	836	18
YBYGB	27	1	2	710	1_27_2.wav	2	3	41	f	109	107	52	41	1	4	2274	19
YBYGB	8	9	4	667	9_8_4.wav	2	2	6	m	6	25	111	117	1	1	1140	20
YBYGB	36	7	1	725	7_36_1.wav	3	1	23	m	105	23	72	174	1	2	1711	21
YBYGB	19	3	1	837	3_19_1.wav	3	2	29	f	29	39	40	119	0	1	1028	22
YBYGB	50	5	3	710	5_50_3.wav	2	1	31	f	45	43	70	31	1	4	1291	23
YBYGB	9	5	1	725	5_9_1.wav	2	2	37	f	37	52	68	154	1	1	1248	24
YBYGB	54	7	2	735	7_54_2.wav	3	2	19	m	126	19	28	32	1	2	2851	25
YBYGB	56	9	3	519	9_56_3.wav	2	2	3	m	3	78	119	98	1	1	2996	26
YBYGB	5	10	2	577	10_5_2.wav	1	2	25	m	126	25	141	106	1	2	1682	27
YBYGB	29	1	4	690	1_29_4.wav	2	1	13	f	13	162	64	173	1	1	2125	28
YBYGB	11	10	2	568	10_11_2.wav	1	3	41	m	78	41	14	118	1	2	2014	29
YBYGB	7	2	3	793	2_7_3.wav	1	1	20	f	83	122	36	20	0	4	1061	30
YBYGB	32	4	3	690	4_32_3.wav	3	3	41	f	77	95	41	57	1	3	3229	31
YBYGB	37	9	1	624	9_37_1.wav	2	1	22	m	22	136	42	78	1	1	3202	32
YBYGB	35	1	3	720	1_35_3.wav	2	2	17	f	179	17	133	24	1	2	3683	33
YBYGB	40	7	3	725	7_40_3.wav	3	1	34	m	12	34	6	53	1	2	1550	34
YBYGB	55	11	3	437	11_55_3.wav	1	3	41	m	52	118	41	64	1	3	3753	35
YBYGB	44	1	4	675	1_44_4.wav	2	3	41	f	41	63	119	155	1	1	4457	36
YBYGB	37	2	1	613	2_37_1.wav	1	1	22	f	141	22	84	32	1	2	1582	37
YBYGB	7	1	4	685	1_7_4.wav	2	1	20	f	20	54	75	146	1	1	2260	38
YBYGB	13	3	2	595	3_13_2.wav	3	2	30	f	66	115	122	30	1	4	2527	39
YBYGB	4	9	3	527	9_4_3.wav	2	2	32	m	144	32	92	136	1	2	1182	40
YBYGB	48	11	1	550	11_48_1.wav	1	1	2	m	171	14	68	2	1	4	1981	41
YBYGB	46	10	3	452	10_46_3.wav	1	1	24	m	87	24	157	51	1	2	1617	42
YBYGB	24	1	3	725	1_24_3.wav	2	1	33	f	70	33	171	50	1	2	999	43
YBYGB	54	11	2	500	11_54_2.wav	1	2	19	m	19	157	43	20	0	1	968	44
YBYGB	28	7	3	680	7_28_3.wav	3	3	41	m	172	136	122	41	1	4	1863	45
YBYGB	41	2	2	563	2_41_2.wav	1	3	41	f	39	96	41	120	0	1	5441	46
YBYGB	29	10	3	765	10_29_3.wav	1	1	13	m	85	13	151	63	0	2	1361	47
YBYGB	55	7	1	660	7_55_1.wav	3	3	41	m	130	102	41	30	0	3	1909	48
YBYGB	57	1	1	625	1_57_1.wav	2	2	10	f	10	77	46	36	1	1	1597	49
YBYGB	52	5	3	720	5_52_3.wav	2	3	41	f	41	2	178	169	1	1	2215	50
YBYGB	23	9	4	527	9_23_4.wav	2	3	41	m	146	114	41	52	0	3	2341	51
YBYGB	16	5	2	685	5_16_2.wav	2	3	41	f	94	117	41	167	1	3	2140	52
YBYGB	47	3	3	790	3_47_3.wav	3	2	9	f	9	84	55	143	1	1	1090	53
YBYGB	18	3	3	717	3_18_3.wav	3	2	7	f	154	145	7	111	1	3	1518	54
YBYGB	15	11	1	583	11_15_1.wav	1	2	5	m	120	84	66	5	1	4	2442	55
YBYGB	51	5	2	940	5_51_2.wav	2	3	41	f	61	41	135	92	1	2	1551	56
YBYGB	43	6	3	500	6_43_3.wav	1	1	27	f	27	125	62	178	1	1	3001	57
YBYGB	9	2	2	631	2_9_2.wav	1	2	37	f	179	37	117	164	0	2	2876	58
YBYGB	41	5	1	940	5_41_1.wav	2	3	41	f	124	41	63	149	1	2	3192	59
YBYGB	17	1	3	660	1_17_3.wav	2	1	39	f	108	171	112	39	1	4	1664	60
YBYGB	51	12	3	649	12_51_3.wav	3	3	41	m	41	44	135	10	1	1	1225	61
YBYGB	1	2	1	568	2_1_1.wav	1	3	41	f	146	41	46	162	1	2	2798	62
YBYGB	10	9	4	500	9_10_4.wav	2	1	21	m	21	148	24	169	0	1	1558	63
YBYGB	14	1	2	670	1_14_2.wav	2	3	41	f	100	156	165	41	0	4	4341	64
